trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
43	L_1	circle	8	0.4	-1	3 	 2.6528337182051565 	 3 	 5.0	7.0	1.0	1	-1	1	-1	-999	0.0	-999	1.6343 	2.5438 	3.3667 	-999	1.5057 	2.5064 	3.2596 	-999	2.4795 	3.2853 	-999	-999	110
44	L_1	circle	8	0.3	-1	3 	 2.0938560645314563 	 3 	 7.0	5.0	4.0	2	-1	1	-1	-999	-999	0.0	1.5639 	2.4557 	-999	-999	1.7712 	3.1363 	-999	-999	1.888 	3.376 	-999	-999	88
45	L_1	circle	4	0.5	-1	3 	 2.2451120924826564 	 3 	 1.0	1.0	0.0	2	-1	1	-1	-999	-999	0.0	1.6731 	3.0767 	-999	-999	1.6681 	2.7717 	-999	-999	1.5346 	2.9117 	-999	-999	127
46	L_1	circle	8	0.3	1	3 	 2.679762004864822 	 2 	 5.0	3.0	3.0	1	1	-1	-1	-999	0.0	-999	2.1826 	3.2581 	-999	-999	2.1735 	3.1177 	-999	-999	1.736 	2.9731 	-999	-999	116
47	L_1	circle	4	0.2	1	3 	 2.3458284823140003 	 2 	 3.0	3.0	0.0	1	1	-1	-1	-999	0.0	-999	2.0459 	2.7467 	-999	-999	1.9968 	3.1431 	-999	-999	1.9696 	2.9869 	-999	-999	125
48	L_1	circle	4	0.5	1	3 	 2.6912159744607007 	 2 	 1.0	0.0	0.0	2	1	-1	-1	-999	-999	0.0	1.756 	2.6722 	4.1512 	-999	1.6958 	3.1113 	-999	-999	2.4845 	3.1591 	-999	-999	151
49	L_1	circle	8	0.3	-1	0 	 2.251341529996462 	 3 	 6.0	6.0	1.0	2	-1	1	-1	-999	-999	-3.0	2.4614 	-999	-999	-999	1.5274 	2.2433 	3.4854 	-999	1.6376 	2.6685 	-999	-999	94
50	L_1	circle	8	0.3	-1	3 	 2.1084685717669576 	 2 	 2.0	3.0	0.0	0	-1	1	-1	0.0	-999	-999	1.8391 	3.0639 	-999	-999	2.2786 	-999	-999	-999	1.6836 	2.752 	-999	-999	89
51	L_1	circle	8	0.4	-1	0 	 2.2927012274948133 	 2 	 4.0	1.0	7.0	2	-1	1	-1	-999	-999	-1.0	2.1599 	2.836 	-999	-999	2.3497 	2.9731 	-999	-999	1.8486 	3.1938 	-999	-999	95
52	L_1	circle	4	0.5	1	3 	 2.7714019832333663 	 3 	 2.0	3.0	3.0	2	1	-1	-1	-999	-999	-0.0	2.3606 	3.7384 	-999	-999	2.3426 	3.0005 	-999	-999	1.8344 	2.5692 	3.9857 	-999	158
53	L_1	circle	4	0.5	-1	0 	 2.6672182745690134 	 2 	 2.0	0.0	0.0	0	-1	1	-1	2.0	-999	-999	1.695 	2.4781 	3.0402 	-999	2.3558 	2.9571 	-999	-999	1.986 	2.7613 	3.627 	-999	146
54	L_1	circle	8	0.3	1	3 	 2.706496052554603 	 2 	 4.0	7.0	0.0	0	1	-1	-1	-0.0	-999	-999	2.4635 	3.9152 	-999	-999	2.4433 	3.1006 	-999	-999	1.6374 	2.4397 	3.6611 	-999	117
55	L_1	circle	8	0.3	1	3 	 2.6213993611668083 	 3 	 7.0	6.0	2.0	0	1	-1	-1	-0.0	-999	-999	2.199 	3.6412 	-999	-999	2.3745 	3.7569 	-999	-999	2.1014 	3.344 	-999	-999	110
56	L_1	circle	4	0.5	-1	0 	 2.3632285411223695 	 3 	 0.0	1.0	3.0	1	-1	1	-1	-999	1.0	-999	2.1658 	3.4551 	-999	-999	2.1821 	3.6149 	-999	-999	1.6233 	2.5769 	-999	-999	133
57	L_1	circle	4	0.2	1	3 	 2.6469225730816777 	 2 	 2.0	3.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.8226 	2.8942 	-999	-999	1.9679 	2.4975 	3.6915 	-999	2.1857 	3.5442 	-999	-999	140
58	L_1	circle	4	0.2	1	0 	 2.0920734125362266 	 3 	 0.0	0.0	3.0	1	1	-1	-1	-999	-1.0	-999	2.0528 	2.8207 	-999	-999	2.2019 	-999	-999	-999	2.4362 	-999	-999	-999	115
59	L_1	circle	4	0.2	-1	3 	 2.715298466464025 	 3 	 2.0	1.0	0.0	0	-1	1	-1	-0.0	-999	-999	1.8017 	2.4299 	3.7101 	-999	2.3402 	3.8236 	-999	-999	2.1583 	2.7276 	3.6404 	-999	156
60	L_1	circle	4	0.2	-1	3 	 2.1830557568571956 	 2 	 1.0	3.0	1.0	2	-1	1	-1	-999	-999	-0.0	2.458 	-999	-999	-999	2.1567 	3.0583 	-999	-999	2.4868 	-999	-999	-999	108
61	L_1	circle	8	0.4	1	0 	 2.4962325520221476 	 2 	 7.0	1.0	3.0	0	1	-1	-1	-1.0	-999	-999	2.1706 	2.7569 	-999	-999	2.484 	3.941 	-999	-999	1.8115 	2.409 	3.4833 	-999	105
62	L_1	circle	8	0.4	-1	0 	 2.738655841473708 	 3 	 5.0	6.0	1.0	1	-1	1	-1	-999	1.0	-999	2.1374 	3.2403 	-999	-999	2.1396 	2.8977 	-999	-999	2.2452 	3.631 	-999	-999	93
63	L_1	circle	8	0.4	1	0 	 2.731292074741733 	 3 	 0.0	3.0	7.0	2	1	-1	-1	-999	-999	1.0	2.166 	3.404 	-999	-999	1.5469 	2.802 	4.1248 	-999	2.4143 	3.9074 	-999	-999	116
64	L_1	circle	4	0.5	1	3 	 2.426284103042566 	 2 	 2.0	0.0	3.0	2	1	-1	-1	-999	-999	-0.0	2.4873 	3.8728 	-999	-999	2.2467 	3.2502 	-999	-999	2.431 	3.6566 	-999	-999	142
65	L_1	circle	8	0.3	-1	3 	 2.0736984117906414 	 3 	 4.0	7.0	3.0	0	-1	1	-1	-0.0	-999	-999	2.2013 	-999	-999	-999	1.5152 	2.6939 	-999	-999	1.9897 	2.5976 	-999	-999	85
66	L_1	circle	8	0.3	1	3 	 2.5966293419021484 	 2 	 2.0	7.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.5801 	2.9726 	-999	-999	1.5171 	2.5083 	3.925 	-999	2.2872 	3.1934 	-999	-999	106
67	L_1	circle	8	0.4	1	3 	 2.159075152088025 	 2 	 7.0	1.0	4.0	2	1	-1	-1	-999	-999	0.0	1.9248 	2.664 	-999	-999	1.8888 	3.2695 	-999	-999	1.8286 	2.9227 	-999	-999	89
68	L_1	circle	4	0.2	-1	3 	 2.2960933966906794 	 2 	 1.0	3.0	1.0	0	-1	1	-1	0.0	-999	-999	1.7152 	2.7586 	-999	-999	2.4333 	-999	-999	-999	2.3792 	3.8698 	-999	-999	124
69	L_1	circle	4	0.2	1	3 	 2.3291849433633556 	 2 	 0.0	1.0	1.0	1	1	-1	-1	-999	0.0	-999	1.6597 	2.7878 	-999	-999	2.1692 	3.1558 	-999	-999	1.5153 	2.1649 	3.6482 	-999	133
70	L_1	circle	4	0.2	-1	3 	 2.6999652709125828 	 3 	 1.0	0.0	2.0	0	-1	1	-1	0.0	-999	-999	1.5418 	2.7506 	3.8453 	-999	2.0436 	3.3151 	-999	-999	1.5012 	2.1888 	3.36 	-999	148
71	L_1	circle	8	0.4	-1	3 	 2.461204644592097 	 3 	 3.0	6.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.2439 	3.4976 	-999	-999	2.4471 	3.0221 	-999	-999	2.2098 	2.884 	-999	-999	99
72	L_1	circle	4	0.2	1	3 	 2.4648126845023652 	 3 	 0.0	2.0	2.0	0	1	-1	-1	-0.0	-999	-999	2.2231 	3.5267 	-999	-999	1.5724 	2.887 	-999	-999	1.7634 	2.4838 	3.7127 	-999	140
73	L_1	circle	8	0.4	-1	3 	 2.422894585474968 	 2 	 1.0	1.0	7.0	2	-1	1	-1	-999	-999	0.0	1.6201 	2.2059 	3.5914 	-999	2.2496 	2.8743 	-999	-999	1.7122 	2.7404 	-999	-999	97
74	L_1	circle	4	0.5	-1	3 	 2.437259836170247 	 3 	 1.0	1.0	0.0	1	-1	1	-1	-999	-0.0	-999	2.0675 	2.943 	-999	-999	2.3997 	3.6662 	-999	-999	2.2037 	3.5612 	-999	-999	137
75	L_1	circle	8	0.3	1	3 	 2.3571484474408058 	 3 	 4.0	7.0	0.0	1	1	-1	-1	-999	0.0	-999	1.6061 	3.0739 	-999	-999	1.7855 	3.093 	-999	-999	2.3486 	3.4445 	-999	-999	94
76	L_1	circle	4	0.5	-1	3 	 2.359010797394902 	 2 	 2.0	1.0	0.0	1	-1	1	-1	-999	-0.0	-999	1.9514 	3.0165 	-999	-999	2.1555 	3.3662 	-999	-999	2.0466 	2.7688 	-999	-999	132
77	L_1	circle	8	0.3	-1	3 	 2.492851012988922 	 2 	 0.0	4.0	1.0	0	-1	1	-1	0.0	-999	-999	2.004 	2.9748 	-999	-999	1.5753 	2.5576 	3.074 	-999	1.7791 	3.0768 	-999	-999	100
78	L_1	circle	4	0.5	1	3 	 2.290784189678806 	 3 	 3.0	3.0	2.0	0	1	-1	-1	-0.0	-999	-999	1.9492 	2.6106 	-999	-999	1.7009 	3.1582 	-999	-999	2.2165 	3.3608 	-999	-999	124
79	L_1	circle	8	0.4	1	3 	 2.0503461380601142 	 3 	 0.0	2.0	5.0	1	1	-1	-1	-999	-0.0	-999	2.494 	-999	-999	-999	2.1662 	-999	-999	-999	2.1976 	-999	-999	-999	79
