trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
40	yu1	circle	8	0.7	1	0 	 2.3542484185095285 	 2 	 0.0	6.0	4.0	0	1	-1	-1	1.0	-999	-999	2.388 	3.7495 	-999	-999	1.801 	3.2893 	-999	-999	1.6411 	2.7471 	-999	-999	122
41	yu1	circle	8	0.7	-1	3 	 2.73540637888846 	 3 	 5.0	3.0	3.0	1	-1	1	-1	-999	-0.0	-999	1.7857 	3.0895 	-999	-999	1.9451 	2.7452 	3.8806 	-999	1.8131 	2.3822 	3.7215 	-999	139
42	yu1	circle	8	1.1	-1	0 	 2.2715276489059395 	 2 	 2.0	4.0	4.0	0	-1	1	-1	1.0	-999	-999	2.3902 	-999	-999	-999	2.065 	3.3977 	-999	-999	1.675 	3.0494 	-999	-999	117
43	yu1	circle	4	0.3	-1	3 	 2.503286802017393 	 2 	 1.0	3.0	0.0	0	-1	1	-1	0.0	-999	-999	1.7372 	2.6769 	-999	-999	2.3104 	3.3764 	-999	-999	1.7835 	2.8217 	-999	-999	65
44	yu1	circle	4	0.5	-1	3 	 2.7524004127316806 	 3 	 1.0	1.0	1.0	2	-1	1	-1	-999	-999	0.0	2.192 	2.7806 	3.3742 	-999	2.1998 	2.7732 	4.1637 	-999	1.8621 	3.222 	-999	-999	78
45	yu1	circle	4	0.3	1	3 	 2.586196891909914 	 2 	 3.0	0.0	0.0	0	1	-1	-1	-0.0	-999	-999	1.7773 	2.7831 	-999	-999	2.1462 	2.6705 	3.9237 	-999	2.2719 	3.1226 	-999	-999	72
46	yu1	circle	4	0.3	1	3 	 2.4632776149462883 	 3 	 3.0	1.0	0.0	0	1	-1	-1	-0.0	-999	-999	1.747 	2.7872 	-999	-999	2.259 	3.2643 	-999	-999	2.2186 	3.0764 	-999	-999	68
47	yu1	circle	4	0.3	-1	3 	 2.264278706318624 	 3 	 3.0	1.0	2.0	2	-1	1	-1	-999	-999	-0.0	2.4785 	-999	-999	-999	1.5143 	2.3697 	-999	-999	2.4783 	-999	-999	-999	61
48	yu1	circle	4	0.3	1	3 	 2.0028828833494057 	 2 	 2.0	3.0	0.0	1	1	-1	-1	-999	-0.0	-999	1.5997 	2.4453 	-999	-999	2.3169 	-999	-999	-999	1.8184 	2.767 	-999	-999	54
49	yu1	circle	4	0.3	-1	3 	 2.2687292892567603 	 2 	 0.0	2.0	0.0	1	-1	1	-1	-999	-0.0	-999	2.0463 	3.2842 	-999	-999	1.5984 	2.4398 	-999	-999	1.9827 	2.8362 	-999	-999	63
50	yu1	circle	8	1.1	-1	0 	 2.7903593439505507 	 3 	 1.0	3.0	1.0	0	-1	1	-1	1.0	-999	-999	2.4989 	3.6891 	-999	-999	2.4186 	3.7264 	-999	-999	1.7895 	2.5915 	3.5102 	-999	154
51	yu1	circle	8	0.7	-1	0 	 2.355781329537196 	 2 	 4.0	6.0	0.0	2	-1	1	-1	-999	-999	3.0	2.4194 	3.8429 	-999	-999	1.6443 	2.7239 	-999	-999	1.6352 	2.1603 	3.6279 	-999	128
52	yu1	circle	8	0.7	-1	0 	 2.7726222429755687 	 3 	 0.0	5.0	1.0	2	-1	1	-1	-999	-999	-1.0	2.4958 	3.7731 	-999	-999	1.6527 	2.6968 	3.4889 	-999	1.7328 	2.2379 	3.4001 	-999	152
53	yu1	circle	4	0.5	1	3 	 2.0654650982519067 	 3 	 3.0	1.0	0.0	0	1	-1	-1	-0.0	-999	-999	1.7339 	2.864 	-999	-999	2.3709 	-999	-999	-999	2.0706 	3.0504 	-999	-999	57
54	yu1	circle	8	1.1	-1	0 	 2.0748039982663458 	 2 	 2.0	4.0	4.0	2	-1	1	-1	-999	-999	1.0	1.8789 	2.5023 	-999	-999	1.6126 	3.0405 	-999	-999	1.5562 	2.665 	-999	-999	114
55	yu1	circle	8	0.7	1	3 	 2.2373653393940884 	 2 	 3.0	6.0	4.0	0	1	-1	-1	0.0	-999	-999	2.2911 	2.8092 	-999	-999	1.5226 	2.9599 	-999	-999	1.871 	3.309 	-999	-999	123
56	yu1	circle	4	0.5	-1	3 	 2.1910153709743327 	 3 	 3.0	0.0	0.0	2	-1	1	-1	-999	-999	0.0	2.1014 	2.6407 	-999	-999	2.1631 	2.7543 	-999	-999	1.8359 	2.9038 	-999	-999	60
57	yu1	circle	4	0.5	-1	3 	 2.0846854899791993 	 2 	 3.0	3.0	0.0	0	-1	1	-1	0.0	-999	-999	2.0762 	2.9469 	-999	-999	1.9211 	3.3452 	-999	-999	1.8638 	2.4033 	-999	-999	59
58	yu1	circle	8	1.1	1	0 	 2.626520415908066 	 3 	 2.0	0.0	4.0	0	1	-1	-1	-4.0	-999	-999	1.851 	3.1344 	-999	-999	2.4301 	3.0421 	-999	-999	2.1185 	3.1626 	-999	-999	145
59	yu1	circle	4	0.3	1	3 	 2.4736814447360684 	 3 	 2.0	3.0	3.0	0	1	-1	-1	-0.0	-999	-999	2.3407 	3.2098 	-999	-999	2.1067 	2.7456 	-999	-999	2.2689 	3.5998 	-999	-999	69
60	yu1	circle	8	1.1	1	3 	 2.678614082810128 	 2 	 2.0	7.0	6.0	1	1	-1	-1	-999	0.0	-999	1.7963 	2.8867 	-999	-999	2.269 	3.1851 	-999	-999	1.6861 	2.5658 	3.2986 	-999	145
61	yu1	circle	8	0.7	1	0 	 2.456922369190945 	 3 	 5.0	5.0	5.0	1	1	-1	-1	-999	3.0	-999	2.1367 	3.1075 	-999	-999	2.2663 	3.2874 	-999	-999	2.1015 	2.7836 	-999	-999	134
62	yu1	circle	4	0.5	1	3 	 2.308395424676081 	 2 	 3.0	2.0	1.0	1	1	-1	-1	-999	0.0	-999	1.9126 	3.171 	-999	-999	1.8423 	3.2554 	-999	-999	2.0982 	3.1951 	-999	-999	63
63	yu1	circle	4	0.3	-1	3 	 2.2561850716720895 	 3 	 1.0	2.0	2.0	2	-1	1	-1	-999	-999	0.0	1.649 	3.0734 	-999	-999	2.1945 	3.3931 	-999	-999	1.9261 	3.4225 	-999	-999	62
64	yu1	circle	8	1.1	-1	3 	 2.2421179698226945 	 3 	 5.0	3.0	5.0	0	-1	1	-1	0.0	-999	-999	1.8477 	3.0529 	-999	-999	1.7249 	2.7434 	-999	-999	1.5806 	2.7631 	-999	-999	123
